,Power
2068,0.04390243902439024
2069,0.042926829268292686
2070,0.01707317073170732
2071,0.002682926829268293
2072,0.00048780487804878027
2073,0.00048780487804878027
2074,0.00048780487804878027
2075,0.011463414634146341
2076,0.013170731707317073
2077,0.041463414634146344
2078,0.02926829268292683
2079,0.013008130081300813
2080,0.004065040650406504
2081,0.005853658536585366
2082,0.007804878048780488
2083,0.002926829268292683
2084,0.005853658536585366
2085,0.00975609756097561
2086,0.002926829268292683
2087,0.003902439024390244
2088,0.11853658536585365
2089,0.18048780487804877
2090,0.15414634146341463
2091,0.2546341463414634
2092,0.2073170731707317
2093,0.2970731707317073
2094,0.27951219512195125
2095,0.17902439024390243
2096,0.12292682926829268
2097,0.07512195121951219
2098,0.02195121951219512
2099,0.0721951219512195
2100,0.09268292682926829
2101,0.07804878048780488
2102,0.12682926829268293
2103,0.11609756097560976
2104,0.08585365853658537
2105,0.10195121951219512
2106,0.07951219512195122
2107,0.06536585365853659
2108,0.07609756097560975
2109,0.07170731707317073
2110,0.12292682926829268
2111,0.03414634146341464
2112,0.007129455909943715
2113,0.000900562851782364
2114,0.004652908067542214
2115,0.04048780487804878
2116,0.04829268292682927
2117,0.0015110053539559786
2118,7.138607971445561e-05
2119,7.138607971445561e-05
2120,7.138607971445561e-05
2121,7.138607971445561e-05
2122,7.138607971445561e-05
2123,7.138607971445561e-05
2124,0.013182629387269482
2125,0.04390243902439024
2126,0.055609756097560976
2127,0.006341463414634147
2128,0.01121951219512195
2129,0.055609756097560976
2130,0.17268292682926828
2131,0.14829268292682926
2132,0.19073170731707317
2133,0.21365853658536585
2134,0.3024390243902439
2135,0.14878048780487804
2136,0.13853658536585367
2137,0.2497560975609756
2138,0.4092682926829268
2139,0.4951219512195122
2140,0.2917073170731707
2141,0.2448780487804878
2142,0.20878048780487804
2143,0.30634146341463414
2144,0.29560975609756096
2145,0.49902439024390244
2146,0.5034146341463415
2147,0.5414634146341464
2148,0.4190243902439024
2149,0.45951219512195124
2150,0.42829268292682926
2151,0.4790243902439024
2152,0.3546341463414634
2153,0.3517073170731707
2154,0.595609756097561
2155,0.4717073170731707
2156,0.36341463414634145
2157,0.19121951219512195
2158,0.3770731707317073
2159,0.23609756097560974
2160,0.2375609756097561
2161,0.2873170731707317
2162,0.26097560975609757
2163,0.1775609756097561
2164,0.408780487804878
2165,0.4092682926829268
2166,0.32878048780487806
2167,0.22341463414634147
2168,0.20243902439024392
2169,0.23073170731707318
2170,0.09219512195121951
2171,0.04439024390243902
2172,0.04097560975609756
2173,0.037073170731707315
2174,0.024390243902439025
2175,0.024390243902439025
2176,0.03170731707317073
2177,0.004390243902439025
2178,0.026341463414634145
2179,0.05317073170731707
2180,0.07463414634146341
2181,0.07658536585365854
2182,0.055121951219512196
2183,0.1521951219512195
2184,0.304390243902439
2185,0.27951219512195125
2186,0.17414634146341462
2187,0.3336585365853659
2188,0.3726829268292683
2189,0.2824390243902439
2190,0.4029268292682927
2191,0.43414634146341463
2192,0.2229268292682927
2193,0.19902439024390245
2194,0.2004878048780488
2195,0.3282926829268293
2196,0.5014634146341463
2197,0.4551219512195122
2198,0.16731707317073172
2199,0.23560975609756096
2200,0.5039024390243902
2201,0.09707317073170732
2202,0.054634146341463415
2203,0.015934959349593495
2204,0.11821138211382114
2205,0.04048780487804878
2206,0.09414634146341463
2207,0.06195121951219512
2208,0.0824390243902439
2209,0.16390243902439025
2210,0.14
2211,0.07121951219512195
2212,0.08829268292682926
2213,0.13609756097560977
2214,0.09902439024390244
2215,0.08926829268292683
2216,0.025853658536585365
2217,0.012834314550042051
2218,0.00030277544154751874
2219,0.00030277544154751874
2220,0.00030277544154751874
2221,0.00030277544154751874
2222,0.006309350867803348
2223,0.0010643015521064302
2224,0.010776053215077604
2225,0.023170731707317073
2226,0.01597560975609756
2227,0.001515679442508711
2228,0.002299651567944251
2229,0.012648083623693379
2230,0.0824390243902439
2231,0.10536585365853658
2232,0.11219512195121951
2233,0.15707317073170732
2234,0.0824390243902439
2235,0.12048780487804878
2236,0.17609756097560975
2237,0.21804878048780488
2238,0.19658536585365854
2239,0.23853658536585365
2240,0.2253658536585366
2241,0.29609756097560974
2242,0.615609756097561
2243,0.7375609756097561
2244,0.8512195121951219
2245,0.7878048780487805
2246,0.9
2247,0.9273170731707318
2248,0.8414634146341463
2249,0.7975609756097561
2250,0.7892682926829269
2251,0.6136585365853658
2252,0.43317073170731707
2253,0.22439024390243903
2254,0.39707317073170734
2255,0.21365853658536585
2256,0.15853658536585366
2257,0.48585365853658535
2258,0.5092682926829268
2259,0.4892682926829268
2260,0.5253658536585366
2261,0.7790243902439025
2262,0.8887804878048781
2263,0.682439024390244
2264,0.5414634146341464
2265,0.74
2266,0.46731707317073173
2267,0.42585365853658536
2268,0.2726829268292683
2269,0.23317073170731709
2270,0.38926829268292684
2271,0.2760975609756098
2272,0.39170731707317075
2273,0.424390243902439
2274,0.4951219512195122
2275,0.2673170731707317
2276,0.18048780487804877
2277,0.18536585365853658
2278,0.25951219512195123
2279,0.1721951219512195
2280,0.26146341463414635
2281,0.29073170731707315
2282,0.13170731707317074
2283,0.08292682926829269
2284,0.11073170731707317
2285,0.0775609756097561
2286,0.0975609756097561
2287,0.1775609756097561
2288,0.17658536585365853
2289,0.23121951219512196
2290,0.18829268292682927
2291,0.18878048780487805
2292,0.30048780487804877
2293,0.3048780487804878
2294,0.3565853658536585
2295,0.23073170731707318
2296,0.16390243902439025
2297,0.3448780487804878
2298,0.2965853658536585
2299,0.29121951219512193
2300,0.2917073170731707
2301,0.14829268292682926
2302,0.1151219512195122
2303,0.05609756097560976
2304,0.12634146341463415
2305,0.07707317073170732
2306,0.13658536585365855
2307,0.12292682926829268
2308,0.08292682926829269
2309,0.15317073170731707
2310,0.18390243902439024
2311,0.20536585365853657
2312,0.2868292682926829
2313,0.26634146341463416
2314,0.20390243902439023
2315,0.22682926829268293
2316,0.17658536585365853
2317,0.13707317073170733
2318,0.07804878048780488
2319,0.30634146341463414
2320,0.13951219512195123
2321,0.12975609756097561
2322,0.05121951219512195
2323,0.09365853658536585
2324,0.06926829268292684
2325,0.023902439024390244
2326,0.07463414634146341
2327,0.1273170731707317
2328,0.10146341463414635
2329,0.09365853658536585
2330,0.1126829268292683
2331,0.11414634146341464
2332,0.32195121951219513
2333,0.4478048780487805
2334,0.26146341463414635
2335,0.31365853658536585
2336,0.26146341463414635
2337,0.1302439024390244
2338,0.1224390243902439
2339,0.0897560975609756
2340,0.11707317073170732
2341,0.18634146341463415
2342,0.3131707317073171
2343,0.16146341463414635
2344,0.15073170731707317
2345,0.14292682926829267
2346,0.0624390243902439
2347,0.15609756097560976
2348,0.09463414634146342
2349,0.24097560975609755
2350,0.1848780487804878
2351,0.26
2352,0.38195121951219513
2353,0.4775609756097561
2354,0.4926829268292683
2355,0.33658536585365856
2356,0.4502439024390244
2357,0.3897560975609756
2358,0.4097560975609756
2359,0.4629268292682927
2360,0.4873170731707317
2361,0.6390243902439025
2362,0.817560975609756
2363,0.9380487804878048
2364,0.895609756097561
2365,0.8385365853658536
2366,0.7780487804878049
2367,0.8726829268292683
2368,0.9507317073170731
2369,0.891219512195122
2370,0.8107317073170732
2371,0.7336585365853658
2372,0.5921951219512195
2373,0.5321951219512195
2374,0.4526829268292683
2375,0.49414634146341463
2376,0.39170731707317075
2377,0.3463414634146341
2378,0.3019512195121951
2379,0.3234146341463415
2380,0.20634146341463414
2381,0.24634146341463414
2382,0.3702439024390244
2383,0.35024390243902437
2384,0.27170731707317075
2385,0.31902439024390244
2386,0.4424390243902439
2387,0.4458536585365854
2388,0.5717073170731707
2389,0.5712195121951219
2390,0.4970731707317073
2391,0.3351219512195122
2392,0.3697560975609756
2393,0.4395121951219512
2394,0.41024390243902437
2395,0.2473170731707317
2396,0.468780487804878
2397,0.2697560975609756
2398,0.06
2399,0.03902439024390244
2400,0.03170731707317073
2401,0.144390243902439
2402,0.06731707317073171
2403,0.02195121951219512
2404,0.05219512195121951
2405,0.1497560975609756
2406,0.054634146341463415
2407,0.05365853658536585
2408,0.03463414634146342
2409,0.11707317073170732
2410,0.1302439024390244
2411,0.07365853658536585
2412,0.04926829268292683
2413,0.045365853658536584
2414,0.004878048780487805
2415,0.015609756097560976
2416,0.014308943089430893
2417,0.008617886178861786
2418,0.015609756097560976
2419,0.11219512195121951
2420,0.05268292682926829
2421,0.12292682926829268
2422,0.09902439024390244
2423,0.055121951219512196
2424,0.07414634146341463
2425,0.11121951219512195
2426,0.10292682926829268
2427,0.05609756097560976
2428,0.046341463414634146
2429,0.05268292682926829
2430,0.04
2431,0.05317073170731707
2432,0.05317073170731707
2433,0.10926829268292683
2434,0.14682926829268292
2435,0.08878048780487804
2436,0.10097560975609757
2437,0.04975609756097561
2438,0.06975609756097562
2439,0.09073170731707317
2440,0.08048780487804878
2441,0.14634146341463414
2442,0.07560975609756097
2443,0.06195121951219512
2444,0.06146341463414634
2445,0.07512195121951219
2446,0.18536585365853658
2447,0.31170731707317073
2448,0.25853658536585367
2449,0.10390243902439024
2450,0.036585365853658534
2451,0.06292682926829268
2452,0.06390243902439025
2453,0.055609756097560976
2454,0.1546341463414634
2455,0.12829268292682927
2456,0.02975609756097561
2457,0.13317073170731708
2458,0.23170731707317074
2459,0.22926829268292684
2460,0.09317073170731707
2461,0.13414634146341464
2462,0.12634146341463415
2463,0.22975609756097562
2464,0.21609756097560975
2465,0.20829268292682926
2466,0.11902439024390243
2467,0.14780487804878048
2468,0.1629268292682927
2469,0.18195121951219512
2470,0.5160975609756098
2471,0.29024390243902437
2472,0.10536585365853658
2473,0.23853658536585365
2474,0.2175609756097561
2475,0.15804878048780488
2476,0.1024390243902439
2477,0.06195121951219512
2478,0.08682926829268292
2479,0.13560975609756099
2480,0.10146341463414635
2481,0.3307317073170732
2482,0.3526829268292683
2483,0.4892682926829268
2484,0.36390243902439023
2485,0.2551219512195122
2486,0.12390243902439024
2487,0.12634146341463415
2488,0.24439024390243902
2489,0.3575609756097561
2490,0.2917073170731707
2491,0.1375609756097561
2492,0.21951219512195122
2493,0.468780487804878
2494,0.34780487804878046
2495,0.4
2496,0.3653658536585366
2497,0.5868292682926829
2498,0.6092682926829268
2499,0.6634146341463415
2500,0.5580487804878049
2501,0.4653658536585366
2502,0.4721951219512195
2503,0.6697560975609756
2504,0.6121951219512195
2505,0.7560975609756098
2506,0.8853658536585366
2507,0.9521951219512195
2508,0.871219512195122
2509,0.8043902439024391
2510,0.6385365853658537
2511,0.6424390243902439
2512,0.624390243902439
2513,0.5585365853658537
2514,0.42390243902439023
2515,0.3878048780487805
2516,0.29073170731707315
2517,0.32439024390243903
2518,0.13560975609756099
2519,0.10536585365853658
2520,0.03804878048780488
2521,0.04975609756097561
2522,0.08878048780487804
2523,0.1048780487804878
2524,0.10585365853658536
2525,0.06341463414634146
2526,0.06975609756097562
2527,0.09170731707317073
2528,0.03463414634146342
2529,0.0016531165311653117
2530,0.0008130081300813008
2531,0.0008130081300813008
2532,0.025501355013550137
2533,0.04097560975609756
2534,0.017170731707317075
2535,0.0028292682926829267
2536,0.05024390243902439
2537,0.1629268292682927
2538,0.1526829268292683
2539,0.1278048780487805
2540,0.09463414634146342
2541,0.06536585365853659
2542,0.04439024390243902
2543,0.07268292682926829
2544,0.0721951219512195
2545,0.08780487804878048
2546,0.04682926829268293
2547,0.05804878048780488
2548,0.06536585365853659
2549,0.1419512195121951
2550,0.1151219512195122
2551,0.027804878048780488
2552,0.06146341463414634
2553,0.045365853658536584
2554,0.12292682926829268
2555,0.07365853658536585
2556,0.050731707317073174
2557,0.02878048780487805
2558,0.023414634146341463
2559,0.020975609756097562
2560,0.06146341463414634
2561,0.19658536585365854
2562,0.0702439024390244
2563,0.0873170731707317
2564,0.18390243902439024
2565,0.2278048780487805
2566,0.18146341463414634
2567,0.13707317073170733
2568,0.022926829268292682
2569,0.008292682926829269
2570,0.03560975609756097
2571,0.03853658536585366
2572,0.02829268292682927
2573,0.012845528455284552
2574,0.0183739837398374
2575,0.05658536585365854
2576,0.08341463414634147
2577,0.01902439024390244
2578,0.07365853658536585
2579,0.10926829268292683
2580,0.13951219512195123
2581,0.18585365853658536
2582,0.19902439024390245
2583,0.2121951219512195
2584,0.21560975609756097
2585,0.25170731707317073
2586,0.17853658536585365
2587,0.13365853658536586
2588,0.20097560975609757
2589,0.27219512195121953
2590,0.16682926829268294
2591,0.15414634146341463
2592,0.16585365853658537
2593,0.24195121951219511
2594,0.31853658536585366
2595,0.275609756097561
2596,0.2570731707317073
2597,0.26878048780487807
2598,0.2775609756097561
2599,0.2951219512195122
2600,0.1721951219512195
2601,0.08878048780487804
2602,0.09609756097560976
2603,0.04731707317073171
2604,0.07463414634146341
2605,0.05609756097560976
2606,0.045365853658536584
2607,0.01951219512195122
2608,0.041951219512195125
2609,0.18097560975609756
2610,0.22048780487804878
2611,0.20146341463414635
2612,0.17804878048780487
2613,0.1273170731707317
2614,0.1302439024390244
2615,0.14536585365853658
2616,0.1126829268292683
2617,0.04926829268292683
2618,0.027804878048780488
2619,0.015121951219512195
2620,0.07414634146341463
2621,0.0721951219512195
2622,0.05219512195121951
2623,0.06390243902439025
2624,0.11463414634146342
2625,0.0224390243902439
2626,0.005853658536585366
2627,0.03024390243902439
2628,0.06146341463414634
2629,0.06682926829268293
2630,0.05024390243902439
2631,0.03853658536585366
2632,0.005853658536585361
2633,0.033658536585365856
2634,0.010048780487804878
2635,0.04360975609756098
2636,0.0448780487804878
2637,0.07560975609756097
2638,0.09609756097560976
2639,0.06341463414634146
2640,0.05707317073170732
2641,0.008292682926829269
2642,0.00018292682926829268
2643,0.00018292682926829268
2644,0.007439024390243902
2645,0.016585365853658537
2646,0.005403377110694184
2647,0.00011257035647279531
2648,0.00011257035647279531
2649,0.00011257035647279531
2650,0.00011257035647279531
2651,0.007804878048780488
2652,0.005853658536585366
2653,0.005853658536585366
2654,0.023902439024390244
2655,0.020975609756097562
2656,0.016097560975609757
2657,0.0023414634146341463
2658,0.00819512195121951
2659,0.020195121951219513
2660,0.054146341463414634
2661,0.06292682926829268
2662,0.0951219512195122
2663,0.09658536585365854
2664,0.05365853658536585
2665,0.04780487804878049
2666,0.03560975609756097
2667,0.04390243902439024
2668,0.05951219512195122
2669,0.08780487804878048
2670,0.05219512195121951
2671,0.042926829268292686
2672,0.02878048780487805
2673,0.02048780487804878
2674,0.004390243902439025
2675,0.09560975609756098
2676,0.13317073170731708
2677,0.3380487804878049
2678,0.25121951219512195
2679,0.2648780487804878
2680,0.3331707317073171
2681,0.5053658536585366
2682,0.4575609756097561
2683,0.4302439024390244
2684,0.3897560975609756
2685,0.288780487804878
2686,0.1975609756097561
2687,0.08390243902439025
2688,0.025365853658536587
2689,0.004878048780487805
2690,0.02048780487804878
2691,0.06829268292682927
2692,0.10780487804878049
2693,0.07707317073170732
2694,0.15414634146341463
2695,0.04780487804878049
2696,0.024390243902439025
2697,0.041463414634146344
2698,0.046341463414634146
2699,0.04097560975609756
2700,0.06439024390243903
2701,0.12975609756097561
2702,0.1380487804878049
2703,0.07073170731707316
2704,0.08146341463414634
2705,0.10390243902439024
2706,0.17560975609756097
2707,0.12195121951219512
2708,0.1551219512195122
2709,0.23414634146341465
2710,0.15365853658536585
2711,0.12146341463414634
2712,0.1624390243902439
2713,0.17609756097560975
2714,0.1526829268292683
2715,0.15707317073170732
2716,0.12585365853658537
2717,0.04731707317073171
2718,0.04780487804878049
2719,0.027317073170731707
2720,0.0017073170731707317
2721,0.0014634146341463415
2722,0.01097560975609756
2723,0.037560975609756096
2724,0.11756097560975609
2725,0.19170731707317074
2726,0.26097560975609757
2727,0.7824390243902439
2728,0.9131707317073171
2729,0.8234146341463414
2730,0.7092682926829268
2731,0.3234146341463415
2732,0.2897560975609756
2733,0.3297560975609756
2734,0.2424390243902439
2735,0.16829268292682928
2736,0.07609756097560975
2737,0.05853658536585366
2738,0.11463414634146342
2739,0.12634146341463415
2740,0.21658536585365853
2741,0.31365853658536585
2742,0.2653658536585366
2743,0.21365853658536585
2744,0.144390243902439
2745,0.42
2746,0.20097560975609757
2747,0.20146341463414635
2748,0.30878048780487805
2749,0.4921951219512195
2750,0.7385365853658536
2751,0.8043902439024391
2752,0.8873170731707317
2753,0.7751219512195122
2754,0.6604878048780488
2755,0.42634146341463414
2756,0.30146341463414633
2757,0.19414634146341464
2758,0.39658536585365856
2759,0.30341463414634146
2760,0.2253658536585366
2761,0.2921951219512195
2762,0.1721951219512195
2763,0.22878048780487806
2764,0.33658536585365856
2765,0.31609756097560976
2766,0.1878048780487805
2767,0.13121951219512196
2768,0.18439024390243902
2769,0.22048780487804878
2770,0.6180487804878049
2771,0.4819512195121951
2772,0.6497560975609756
2773,0.755609756097561
2774,0.8741463414634146
2775,0.8873170731707317
2776,0.5078048780487805
2777,0.7434146341463415
2778,0.6326829268292683
2779,0.7014634146341463
2780,0.5712195121951219
2781,0.7721951219512195
2782,0.9151219512195122
2783,0.8375609756097561
2784,0.8448780487804878
2785,0.9541463414634146
2786,0.9882926829268293
2787,0.98
2788,0.9721951219512195
2789,0.9951219512195122
2790,0.9985365853658537
2791,0.9995121951219512
2792,0.9970731707317073
2793,0.9946341463414634
2794,0.9926829268292683
2795,0.9897560975609756
2796,0.9814634146341463
2797,0.984390243902439
2798,0.9658536585365853
2799,0.9658536585365853
2800,0.9907317073170732
2801,0.9848780487804878
2802,0.9521951219512195
2803,0.944390243902439
2804,0.9892682926829268
2805,0.9936585365853658
2806,0.9995121951219512
2807,0.9882926829268293
2808,1.0004878048780488
2809,0.9960975609756098
2810,0.9507317073170731
2811,0.8273170731707317
2812,0.8751219512195122
2813,0.9370731707317074
2814,0.7360975609756097
2815,0.5907317073170731
2816,0.44390243902439025
2817,0.3882926829268293
2818,0.25414634146341464
2819,0.3829268292682927
2820,0.17560975609756097
2821,0.36097560975609755
2822,0.3258536585365854
2823,0.18536585365853658
2824,0.17121951219512196
2825,0.16195121951219513
2826,0.12634146341463415
2827,0.07902439024390244
2828,0.03170731707317073
2829,0.021463414634146343
2830,0.02024390243902439
2831,0.01
2832,0.023902439024390244
2833,0.005365853658536586
2834,0.0012804878048780488
2835,0.00036585365853658537
2836,0.0012804878048780488
2837,0.00036585365853658537
2838,0.0012926829268292684
2839,0.01834146341463415
2840,0.015853658536585366
2841,0.018780487804878048
2842,0.009756097560975615
2843,0.017886178861788615
2844,0.005772357723577236
2845,0.00951219512195122
2846,0.002926829268292683
2847,0.005365853658536586
2848,0.03219512195121951
2849,0.02829268292682927
2850,0.009268292682926829
2851,0.004390243902439025
2852,0.020975609756097562
2853,0.01707317073170732
2854,0.05658536585365854
2855,0.05707317073170732
2856,0.0351219512195122
2857,0.06731707317073171
2858,0.12146341463414634
2859,0.05707317073170732
2860,0.055609756097560976
2861,0.014308943089430894
2862,0.0005025868440502587
2863,0.00026607538802660754
2864,0.002483370288248337
2865,0.0001330376940133036
2866,0.0001330376940133036
2867,0.0001330376940133036
2868,0.0015521064301552106
2869,0.001951219512195122
2870,0.002642276422764228
2871,0.0013821138211382112
2872,0.0013821138211382112
2873,0.0013821138211382112
2874,0.0013821138211382112
2875,0.0013821138211382112
2876,0.041666666666666664
2877,0.07853658536585366
2878,0.026829268292682926
2879,0.11365853658536586
2880,0.11658536585365854
2881,0.17121951219512196
2882,0.18341463414634146
2883,0.1151219512195122
2884,0.08439024390243903
2885,0.04097560975609756
2886,0.0375609756097561
2887,0.06048780487804878
2888,0.018536585365853658
2889,0.0013658536585365853
2890,0.0005853658536585367
2891,0.002926829268292683
2892,0.009268292682926829
2893,0.016341463414634147
2894,0.04463414634146341
2895,0.04731707317073171
2896,0.11756097560975609
2897,0.4
2898,0.2682926829268293
2899,0.12341463414634146
2900,0.05951219512195122
2901,0.15121951219512195
2902,0.11170731707317073
2903,0.16146341463414635
2904,0.2921951219512195
2905,0.24926829268292683
2906,0.2678048780487805
2907,0.41024390243902437
2908,0.36634146341463414
2909,0.21609756097560975
2910,0.31853658536585366
2911,0.3258536585365854
2912,0.348780487804878
2913,0.36146341463414633
2914,0.4053658536585366
2915,0.3248780487804878
2916,0.29073170731707315
2917,0.3804878048780488
2918,0.6073170731707317
2919,0.14341463414634145
2920,0.1278048780487805
2921,0.2073170731707317
2922,0.26682926829268294
2923,0.02798780487804878
2924,0.005670731707317073
2925,0.004227642276422764
2926,0.004552845528455284
2927,0.02048780487804878
2928,0.03170731707317073
2929,0.05170731707317073
2930,0.022926829268292682
2931,0.015609756097560976
2932,0.00012725344644750792
2933,0.00012725344644750792
2934,0.00012725344644750792
2935,0.00012725344644750792
2936,0.00012725344644750792
2937,0.00012725344644750792
2938,0.00012725344644750792
2939,0.0010604453870625662
2940,0.019512195121951268
2941,0.24878048780487805
2942,0.3151219512195122
2943,0.19170731707317074
2944,0.24341463414634146
2945,0.1678048780487805
2946,0.13853658536585367
2947,0.1151219512195122
2948,0.20146341463414635
2949,0.1375609756097561
2950,0.09317073170731707
2951,0.0060162601626016195
2952,0.038861788617886174
2953,0.09365853658536585
2954,0.14634146341463414
2955,0.21560975609756097
2956,0.35804878048780486
2957,0.4868292682926829
2958,0.6112195121951219
2959,0.6165853658536585
2960,0.6746341463414635
2961,0.8639024390243902
2962,0.9141463414634147
2963,0.9175609756097561
2964,0.9226829268292683
2965,0.8358536585365853
2966,0.8029268292682927
2967,0.4721951219512195
2968,0.5780487804878048
2969,0.8278048780487804
2970,0.7804878048780488
2971,0.4770731707317073
2972,0.24390243902439024
2973,0.35853658536585364
2974,0.546829268292683
2975,0.4790243902439024
2976,0.36121951219512194
2977,0.25341463414634147
2978,0.2731707317073171
2979,0.3351219512195122
2980,0.3302439024390244
2981,0.3546341463414634
2982,0.2809756097560976
2983,0.0824390243902439
2984,0.06975609756097562
2985,0.04439024390243902
2986,0.046341463414634146
2987,0.026829268292682926
2988,0.02024390243902439
2989,0.0012195121951219512
2990,0.0022764227642276423
2991,0.015284552845528456
2992,0.05170731707317073
2993,0.05170731707317073
2994,0.03170731707317073
2995,0.02975609756097561
2996,0.06439024390243903
2997,0.21170731707317073
2998,0.23365853658536587
2999,0.2634146341463415
3000,0.3019512195121951
3001,0.3873170731707317
3002,0.47853658536585364
3003,0.43317073170731707
3004,0.37073170731707317
3005,0.4770731707317073
3006,0.2868292682926829
3007,0.2326829268292683
3008,0.15365853658536585
3009,0.23414634146341465
3010,0.2921951219512195
3011,0.26
3012,0.15804878048780488
3013,0.1721951219512195
3014,0.1575609756097561
3015,0.11414634146341464
3016,0.05804878048780488
3017,0.03024390243902439
3018,0.009463414634146341
3019,0.00224390243902439
3020,0.002682926829268293
3021,0.010487804878048781
3022,0.019571322985957134
3023,0.00017738359201773833
3024,0.00017738359201773833
3025,0.00017738359201773833
3026,0.00017738359201773833
3027,0.00017738359201773833
3028,0.0239320029563932
3029,0.041951219512195125
3030,0.0050406504065040655
3031,0.00048780487804878027
3032,0.00048780487804878027
3033,0.00048780487804878027
3034,0.00048780487804878027
3035,0.00048780487804878027
3036,0.00048780487804878027
3037,0.04520325203252032
3038,0.07853658536585366
3039,0.007642276422764229
3040,0.004065040650406507
3041,0.0014634146341463415
3042,0.00487804878048781
3043,0.03609756097560975
3044,0.04097560975609756
3045,0.05121951219512195
3046,0.012682926829268294
3047,0.03609756097560975
3048,0.054146341463414634
3049,0.0951219512195122
3050,0.07951219512195122
3051,0.06146341463414634
3052,0.23073170731707318
3053,0.4692682926829268
3054,0.5351219512195122
3055,0.3926829268292683
3056,0.3921951219512195
3057,0.38926829268292684
3058,0.12829268292682927
3059,0.012195121951219513
3060,0.023902439024390244
3061,0.36829268292682926
3062,0.315609756097561
3063,0.20243902439024392
3064,0.5473170731707317
3065,0.33414634146341465
3066,0.2521951219512195
3067,0.18829268292682927
3068,0.09707317073170732
3069,0.2029268292682927
3070,0.1980487804878049
3071,0.12341463414634146
3072,0.03951219512195122
3073,0.03804878048780488
3074,0.0010975609756097562
3075,0.00426829268292683
3076,0.03804878048780488
3077,0.06731707317073171
3078,0.023902439024390244
3079,0.037073170731707315
3080,0.05804878048780488
3081,0.12634146341463415
3082,0.1326829268292683
3083,0.09024390243902439
3084,0.11658536585365854
3085,0.12
3086,0.07658536585365854
3087,0.06780487804878049
3088,0.06536585365853659
3089,0.09317073170731707
3090,0.18048780487804877
3091,0.12975609756097561
3092,0.06585365853658537
3093,0.03463414634146342
3094,0.021463414634146343
3095,0.02048780487804878
3096,0.01024390243902439
3097,0.00511219512195122
3098,0.00046829268292682927
3099,0.00046829268292682927
3100,0.00046829268292682927
3101,0.00046829268292682927
3102,0.00046829268292682927
3103,0.00046829268292682927
3104,0.00046829268292682927
3105,0.00046829268292682927
3106,0.00046829268292682927
3107,0.00046829268292682927
3108,0.00046829268292682927
3109,0.00046829268292682927
3110,0.02959349593495935
3111,0.03479674796747968
3112,0.09463414634146342
3113,0.4214634146341463
3114,0.04504065040650406
3115,0.052520325203252026
3116,0.07268292682926829
3117,0.04097560975609756
3118,0.005
3119,0.0071951219512195125
3120,0.0008130081300813007
3121,0.00048780487804878027
3122,0.013333333333333332
3123,0.03804878048780488
3124,0.01951219512195122
3125,0.03073170731707317
3126,0.10585365853658536
3127,0.12682926829268293
3128,0.1278048780487805
3129,0.12878048780487805
3130,0.1551219512195122
3131,0.13707317073170733
3132,0.09707317073170732
3133,0.11707317073170732
3134,0.10585365853658536
3135,0.07560975609756097
3136,0.25121951219512195
3137,0.036585365853658534
3138,0.06634146341463415
3139,0.04073170731707317
3140,0.0017073170731707317
3141,0.0014634146341463415
3142,0.0014634146341463415
3143,0.13073170731707318
3144,0.17414634146341462
3145,0.14585365853658536
3146,0.1526829268292683
3147,0.04439024390243902
3148,0.005973120955699352
3149,0.00023892483822797385
3150,0.00023892483822797385
3151,0.00023892483822797385
3152,0.00023892483822797385
3153,0.00023892483822797385
3154,0.00023892483822797385
3155,0.00023892483822797385
3156,0.0004844864775178362
3157,0.0008943089430894309
3158,0.0017073170731707317
3159,0.02146341463414635
3160,0.013170731707317073
3161,0.0005853658536585367
3162,0.0077073170731707325
3163,0.07170731707317073
3164,0.14292682926829267
3165,0.14780487804878048
3166,0.1073170731707317
3167,0.34585365853658534
3168,0.5165853658536586
3169,0.6434146341463415
3170,0.3897560975609756
3171,0.19707317073170733
3172,0.13658536585365855
3173,0.07121951219512195
3174,0.022926829268292682
3175,0.00012725344644750792
3176,0.00012725344644750792
3177,0.00012725344644750792
3178,0.0020572640509013787
3179,0.015609756097560976
3180,0.042439024390243905
3181,0.07560975609756097
3182,0.05658536585365854
3183,0.06536585365853659
3184,0.07170731707317073
3185,0.0824390243902439
3186,0.07121951219512195
3187,0.09804878048780488
3188,0.07707317073170732
3189,0.046341463414634146
3190,0.014634146341463415
3191,0.02878048780487805
3192,0.00975609756097561
3193,0.005853658536585366
3194,0.00526829268292683
3195,0.011317073170731707
3196,0.02975609756097561
3197,0.015609756097560976
3198,0.026829268292682926
3199,0.02975609756097561
3200,0.033170731707317075
3201,0.03170731707317073
3202,0.06731707317073171
3203,0.08
3204,0.10536585365853658
3205,0.11317073170731708
3206,0.12146341463414634
3207,0.06292682926829268
3208,0.04975609756097561
3209,0.06390243902439025
3210,0.06195121951219512
3211,0.04097560975609756
3212,0.04975609756097561
3213,0.09219512195121951
3214,0.20829268292682926
3215,0.23902439024390243
3216,0.15317073170731707
3217,0.1048780487804878
3218,0.041463414634146344
3219,0.02195121951219512
3220,0.03170731707317073
3221,0.006097560975609756
3222,0.02024390243902439
3223,0.007317073170731708
3224,0.003763066202090605
3225,0.011846689895470386
3226,0.000975609756097561
3227,0.004878048780487805
3228,0.00959349593495935
3229,0.016260162601626018
3230,0.02878048780487805
3231,0.020731707317073172
3232,0.025121951219512197
