Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500 12  1  6   1.6 1016 251  0.8 0  4.1  94    0    0 239 -315  0
3885500 2480500 12  1  7   1.2 1016 309  1.9 1  4.0  96    0    0 230 -314  0
3885500 2480500 12  1  8   2.7 1016 317  2.4 1  4.2  97    0    0 236 -313  0
3885500 2480500 12  1  9   2.0 1016 305  1.8 2  4.4  98   17   21 241 -312  0
3885500 2480500 12  1 10   4.6 1016 317  2.7 0  4.6  97   92   58 240 -312  0
3885500 2480500 12  1 11   6.7 1016 304  1.8 0  5.4  95  163   84 240 -314  0
3885500 2480500 12  1 12   9.8 1016  44  1.6 0  5.7  84  205  100 249 -322  0
3885500 2480500 12  1 13  11.0 1015  56  1.5 2  5.6  71  215  102 262 -335  0
3885500 2480500 12  1 14  12.0 1014  88  1.1 2  5.7  67  189   94 271 -345  0
3885500 2480500 12  1 15  12.2 1014 123  0.9 2  5.8  66  127   75 274 -347  0
3885500 2480500 12  1 16  11.0 1013 121  1.8 3  5.7  67   44   38 277 -343  0
3885500 2480500 12  1 17   9.0 1013 105  2.2 3  5.7  75    0    0 276 -335  0
3885500 2480500 12  1 18   7.2 1013 106  1.8 2  5.5  82    0    0 267 -326  0
3885500 2480500 12  1 19   5.8 1013  93  1.0 1  5.2  87    0    0 256 -321  0
3885500 2480500 12  1 20   5.0 1013 278  1.9 0  5.1  91    0    0 247 -317  0
3885500 2480500 12  1 21   4.1 1013 243  1.6 0  4.8  92    0    0 243 -316  0
3885500 2480500 12  1 22   3.3 1012 254  1.6 1  4.7  94    0    0 243 -320  0
3885500 2480500 12  1 23   2.8 1012 237  1.4 1  4.5  95    0    0 244 -324  0
3885500 2480500 12  1 24   2.8 1012 239  3.1 0  4.4  94    0    0 241 -322  0
3885500 2480500 12  2  1   2.9 1012 214  2.2 0  4.4  94    0    0 239 -322  0
3885500 2480500 12  2  2   2.3 1011 245  1.8 0  4.3  94    0    0 238 -323  0
3885500 2480500 12  2  3   2.2 1010 237  2.1 0  4.2  94    0    0 238 -323  0
3885500 2480500 12  2  4   2.5 1010 228  1.7 0  4.2  94    0    0 238 -322  0
3885500 2480500 12  2  5   2.0 1009 207  2.2 2  4.2  95    0    0 246 -322  0
3885500 2480500 12  2  6   1.9 1009 200  2.5 0  4.2  96    0    0 247 -322  0
3885500 2480500 12  2  7   1.5 1009 244  3.1 1  4.1  95    0    0 245 -321  0
3885500 2480500 12  2  8   1.5 1009 255  2.0 1  4.0  94    0    0 250 -321  0
3885500 2480500 12  2  9   1.0 1008 275  1.4 2  4.0  95    7   23 255 -322  0
3885500 2480500 12  2 10   2.8 1009 263  1.1 3  4.2  96   63   78 264 -327  0
3885500 2480500 12  2 11   4.8 1008 282  1.5 3  4.8  96  122  120 274 -336  0
3885500 2480500 12  2 12   8.9 1007 211  1.5 4  5.5  89  131  150 288 -343  0
3885500 2480500 12  2 13   9.4 1006 237  0.9 5  5.5  76   94  158 302 -350  0
3885500 2480500 12  2 14   9.2 1006 233  0.8 5  5.5  75   76  140 306 -354  0
3885500 2480500 12  2 15   8.7 1005 261  1.1 7  5.6  79   24   95 312 -355  0
3885500 2480500 12  2 16   8.5 1005 249  1.2 7  5.6  80    4   36 318 -354  0
3885500 2480500 12  2 17   7.6 1004 255  1.5 7  5.6  82    0    0 317 -354  0
3885500 2480500 12  2 18   7.3 1004 233  1.9 7  5.5  84    0    0 316 -355  0
3885500 2480500 12  2 19   6.7 1004 234  1.4 7  5.4  86    0    0 316 -358  0
3885500 2480500 12  2 20   6.7 1004 243  2.1 7  5.5  89    0    0 317 -359  0
3885500 2480500 12  2 21   5.9 1004 255  1.6 8  5.4  90    0    0 320 -359  0
3885500 2480500 12  2 22   6.2 1004 244  2.9 7  5.4  92    0    0 320 -359  0
3885500 2480500 12  2 23   8.1 1004 250  2.5 8  5.7  89    0    0 325 -362  0
3885500 2480500 12  2 24   7.1 1004 246  2.6 5  5.6  85    0    0 317 -365  0
3885500 2480500 12  3  1   7.5 1004 233  3.6 8  5.5  86    0    0 316 -367  0
3885500 2480500 12  3  2   5.9 1003 214  3.1 7  5.4  88    0    0 325 -367  0
3885500 2480500 12  3  3   5.8 1003 244  1.8 8  5.3  90    0    0 323 -368  0
3885500 2480500 12  3  4   4.7 1003 241  1.9 8  5.1  92    0    0 327 -366  0
3885500 2480500 12  3  5   4.2 1002 222  1.5 8  4.9  94    0    0 324 -365  0
3885500 2480500 12  3  6   4.5 1002 238  2.6 5  5.0  95    0    0 302 -365  0
3885500 2480500 12  3  7   4.2 1001 227  3.1 6  5.0  96    0    0 286 -365  0
3885500 2480500 12  3  8   5.8 1001 239  3.5 6  5.3  97    0    0 294 -365  0
3885500 2480500 12  3  9   5.9 1001 224  2.5 5  5.6  97   17   20 290 -365  0
3885500 2480500 12  3 10   6.7 1000 213  2.1 3  5.7  95   82   55 270 -365  0
3885500 2480500 12  3 11   8.4  999 242  2.6 3  6.0  91   69  103 265 -368  0
3885500 2480500 12  3 12  11.4 1000 226  3.4 3  6.5  84  106  121 278 -374  0
3885500 2480500 12  3 13  12.4  998 226  3.1 3  6.9  79  141  119 291 -381  0
3885500 2480500 12  3 14  16.0  997 201  4.4 3  7.3  71  177   88 303 -385  0
3885500 2480500 12  3 15  15.6  996 210  6.8 3  7.3  64  118   71 310 -386  0
3885500 2480500 12  3 16  14.8  995 220  6.6 4  7.0  64   40   36 312 -384  0
3885500 2480500 12  3 17  14.1  995 213  6.1 5  6.7  64    0    0 316 -380  0
3885500 2480500 12  3 18  14.7  994 214  7.2 6  6.3  61    0    0 322 -377  0
3885500 2480500 12  3 19  14.9  994 211  7.1 8  6.2  58    0    0 339 -378  0
3885500 2480500 12  3 20  11.6  993 222  6.0 8  6.8  70    0    0 348 -380  0
3885500 2480500 12  3 21  11.4  994 233  5.3 8  7.5  87    0    0 345 -381  0
3885500 2480500 12  3 22  11.6  994 242  6.4 8  7.6  88    0    0 346 -378  0
3885500 2480500 12  3 23  12.4  994 242  7.6 8  7.2  81    0    0 347 -373  0
3885500 2480500 12  3 24   8.5  994 232  5.1 8  6.7  83    0    0 340 -369  0
3885500 2480500 12  4  1   8.7  995 276  4.8 7  6.4  91    0    0 327 -367  0
3885500 2480500 12  4  2   8.6  995 259  4.4 8  6.4  90    0    0 327 -364  0
3885500 2480500 12  4  3   7.8  995 218  5.0 8  6.1  89    0    0 333 -360  0
3885500 2480500 12  4  4   7.7  995 216  4.3 7  5.8  88    0    0 324 -358  0
3885500 2480500 12  4  5   7.6  995 229  4.2 6  5.7  86    0    0 310 -358  0
3885500 2480500 12  4  6   8.7  995 216  5.3 8  5.8  85    0    0 317 -358  0
3885500 2480500 12  4  7   9.3  996 229  5.4 7  6.0  82    0    0 325 -356  0
3885500 2480500 12  4  8   9.5  996 215  6.5 7  6.1  81    0    0 321 -354  0
3885500 2480500 12  4  9   9.6  995 215  8.4 7  6.1  81    4   21 322 -352  0
3885500 2480500 12  4 10  10.4  995 214  9.1 5  6.0  76   53   73 313 -353  0
3885500 2480500 12  4 11  11.5  995 214  9.1 3  5.8  70   98  114 297 -355  0
3885500 2480500 12  4 12  11.9  994 223  8.9 3  5.7  66   71  141 291 -357  0
3885500 2480500 12  4 13  11.9  994 225  8.0 7  5.8  66    4  104 315 -361  0
3885500 2480500 12  4 14   9.8  993 223  8.0 7  6.4  78    0   42 337 -364  0
3885500 2480500 12  4 15  10.1  992 223  7.9 8  7.1  91    0   35 342 -364  0
3885500 2480500 12  4 16  10.3  992 213  8.1 7  7.5  94    0   24 346 -364  0
3885500 2480500 12  4 17  10.5  993 238  7.1 7  7.7  96    0    0 343 -363  0
3885500 2480500 12  4 18  11.0  994 246  6.5 6  7.9  95    0    0 339 -363  0
3885500 2480500 12  4 19  11.0  995 268  5.5 7  7.8  93    0    0 340 -363  0
3885500 2480500 12  4 20  11.0  996 233  6.1 7  7.7  92    0    0 346 -363  0
3885500 2480500 12  4 21  11.4  997 240  5.8 7  7.6  90    0    0 346 -362  0
3885500 2480500 12  4 22  11.1  997 221  6.3 8  7.7  91    0    0 354 -362  0
3885500 2480500 12  4 23  11.4  997 227  7.5 8  8.1  96    0    0 361 -363  0
3885500 2480500 12  4 24  11.4  997 215  7.2 8  8.2  96    0    0 362 -363  0
3885500 2480500 12  5  1  11.4  997 216  7.3 7  8.3  97    0    0 355 -364  0
3885500 2480500 12  5  2  12.1  997 217  8.3 6  8.6  98    0    0 341 -365  0
3885500 2480500 12  5  3  12.5  996 221  7.6 7  8.8  97    0    0 342 -366  0
3885500 2480500 12  5  4  12.7  996 223  8.7 7  8.8  95    0    0 352 -367  0
3885500 2480500 12  5  5  12.9  996 229  8.3 7  8.7  92    0    0 354 -369  0
3885500 2480500 12  5  6  13.2  996 241  6.8 7  8.3  87    0    0 355 -370  0
3885500 2480500 12  5  7  13.0  997 222  4.9 7  8.0  83    0    0 355 -371  0
3885500 2480500 12  5  8  12.8  997 214  5.4 7  7.8  82    0    0 354 -371  0
3885500 2480500 12  5  9  13.3  997 215  6.1 7  7.7  81   19   14 354 -372  0
3885500 2480500 12  5 10  13.8  997 218  7.7 7  7.5  76   23   56 354 -373  0
3885500 2480500 12  5 11  14.3  997 214  7.0 7  7.4  73   12   85 355 -375  0
3885500 2480500 12  5 12  15.0  997 220  8.1 6  7.7  72   20  108 351 -376  0
3885500 2480500 12  5 13  15.3  996 225  8.2 7  8.0  73    1   88 352 -376  0
3885500 2480500 12  5 14  16.0  995 228  7.7 7  8.2  72   15   96 358 -376  0
3885500 2480500 12  5 15  15.6  995 230  5.7 6  8.2  71   10   70 352 -375  0
3885500 2480500 12  5 16  14.1  994 215  3.8 6  8.4  78    0   20 344 -375  0
3885500 2480500 12  5 17  13.4  993 194  2.0 6  8.5  85    0    0 339 -375  0
3885500 2480500 12  5 18  13.4  992 190  2.9 5  8.3  85    0    0 332 -374  0
3885500 2480500 12  5 19  12.9  992 208  4.6 3  8.0  83    0    0 317 -373  0
3885500 2480500 12  5 20  13.0  992 209  3.7 3  7.5  79    0    0 306 -373  0
3885500 2480500 12  5 21  11.7  991 226  3.5 3  7.2  79    0    0 304 -373  0
3885500 2480500 12  5 22  13.8  991 212  4.4 4  7.2  77    0    0 309 -372  0
3885500 2480500 12  5 23  14.8  990 212  3.8 5  7.4  71    0    0 323 -371  0
3885500 2480500 12  5 24  14.8  990 221  4.6 5  7.5  70    0    0 331 -371  0
3885500 2480500 12  6  1  15.1  990 219  5.2 8  7.6  70    0    0 347 -371  0
3885500 2480500 12  6  2  15.0  990 246  5.7 8  7.5  68    0    0 362 -372  0
3885500 2480500 12  6  3  15.1  989 218  4.2 8  7.3  67    0    0 362 -372  0
3885500 2480500 12  6  4  14.9  989 222  4.3 8  7.2  66    0    0 362 -372  0
3885500 2480500 12  6  5  14.4  989 221  5.0 8  7.7  72    0    0 360 -372  0
3885500 2480500 12  6  6  11.1  989 291  5.3 8  8.1  86    0    0 354 -373  0
3885500 2480500 12  6  7   9.3  991 310  3.4 8  7.6  96    0    0 343 -372  0
3885500 2480500 12  6  8   9.2  992 238  4.3 8  7.2  97    0    0 338 -369  0
3885500 2480500 12  6  9   9.0  993 241  4.7 8  7.2  97    0   10 336 -365  0
3885500 2480500 12  6 10   9.1  994 205  5.9 6  7.0  95    0   42 322 -363  0
3885500 2480500 12  6 11   9.3  995 209  5.9 6  6.7  91    0   60 309 -362  0
3885500 2480500 12  6 12   9.4  996 234  6.2 7  6.5  87    0   53 316 -363  0
3885500 2480500 12  6 13   9.5  996 224  6.9 7  6.3  84    0   63 321 -363  0
3885500 2480500 12  6 14   9.6  996 220  5.9 7  6.4  85    0   67 322 -363  0
3885500 2480500 12  6 15   9.8  997 213  6.9 7  6.4  84    0   48 322 -362  0
3885500 2480500 12  6 16   9.7  997 232  6.3 8  6.2  82    0   22 328 -361  0
3885500 2480500 12  6 17   9.1  998 232  5.8 8  6.1  81    0    0 331 -359  0
3885500 2480500 12  6 18   8.9  998 241  5.1 8  6.0  83    0    0 329 -355  0
3885500 2480500 12  6 19   8.7  998 240  6.3 6  6.0  84    0    0 317 -351  0
3885500 2480500 12  6 20   8.6  999 251  5.9 7  6.1  86    0    0 313 -348  0
3885500 2480500 12  6 21   8.4  999 244  4.8 7  6.1  87    0    0 318 -347  0
3885500 2480500 12  6 22   8.4 1000 251  5.1 8  6.1  88    0    0 323 -347  0
3885500 2480500 12  6 23   8.7 1000 255  5.4 8  6.0  86    0    0 327 -346  0
3885500 2480500 12  6 24   8.4 1000 228  5.5 5  5.9  84    0    0 311 -343  0
3885500 2480500 12  7  1   8.4 1001 241  3.5 6  5.7  81    0    0 300 -341  0
3885500 2480500 12  7  2   7.9 1001 230  4.0 5  5.7  83    0    0 298 -340  0
3885500 2480500 12  7  3   8.1 1001 220  3.4 6  5.7  85    0    0 298 -337  0
3885500 2480500 12  7  4   7.9 1001 240  3.7 7  5.6  83    0    0 309 -334  0
3885500 2480500 12  7  5   7.7 1001 232  3.7 2  5.5  82    0    0 290 -333  0
3885500 2480500 12  7  6   7.3 1000 216  5.1 5  5.3  81    0    0 280 -331  0
3885500 2480500 12  7  7   7.1 1000 216  4.8 3  5.2  82    0    0 285 -330  0
3885500 2480500 12  7  8   6.4  999 201  4.3 2  5.1  82    0    0 267 -329  0
3885500 2480500 12  7  9   6.0  998 215  3.4 1  5.0  84   10   20 252 -328  0
3885500 2480500 12  7 10   7.3  997 214  2.4 1  4.9  80   71   62 244 -329  0
3885500 2480500 12  7 11   9.1  996 192  4.3 2  4.9  71  129   94 251 -332  0
3885500 2480500 12  7 12  10.8  996 199  5.8 4  4.9  64  125  122 270 -339  0
3885500 2480500 12  7 13  10.5  995 193  5.8 6  4.9  61   67  138 295 -344  0
3885500 2480500 12  7 14  10.4  994 211  6.5 5  4.8  60   80  121 302 -348  0
3885500 2480500 12  7 15  10.0  993 205  5.7 5  4.7  59   31   89 291 -347  0
3885500 2480500 12  7 16   9.9  993 230  5.0 5  4.6  59    0   30 290 -345  0
3885500 2480500 12  7 17   8.7  992 241  6.1 8  4.7  64    0    0 314 -343  0
3885500 2480500 12  7 18   8.3  993 220  7.6 8  5.0  70    0    0 339 -343  0
3885500 2480500 12  7 19   8.9  992 216  6.0 7  4.9  69    0    0 331 -344  0
3885500 2480500 12  7 20  10.1  992 218  8.1 7  5.1  68    0    0 329 -346  0
3885500 2480500 12  7 21  10.1  992 231  7.4 8  5.6  71    0    0 341 -349  0
3885500 2480500 12  7 22   9.9  992 259  6.4 8  5.9  76    0    0 348 -350  0
3885500 2480500 12  7 23  10.3  992 227  4.8 8  6.1  78    0    0 348 -351  0
3885500 2480500 12  7 24  10.4  992 222  3.9 5  6.2  77    0    0 325 -353  0
3885500 2480500 12  8  1  10.3  992 237  3.8 4  6.2  78    0    0 298 -355  0
3885500 2480500 12  8  2  10.3  991 232  2.3 3  6.3  79    0    0 288 -356  0
3885500 2480500 12  8  3   9.9  990 204  2.2 5  6.4  81    0    0 294 -357  0
3885500 2480500 12  8  4  10.1  990 194  2.6 4  6.3  81    0    0 299 -357  0
3885500 2480500 12  8  5   9.8  989 160  2.5 4  6.3  80    0    0 293 -358  0
3885500 2480500 12  8  6   9.4  988 183  3.6 7  6.2  81    0    0 307 -358  0
3885500 2480500 12  8  7   9.0  987 147  4.0 6  6.2  83    0    0 317 -358  0
3885500 2480500 12  8  8  10.5  986 112  3.8 6  6.2  80    0    0 310 -358  0
3885500 2480500 12  8  9  11.3  984 126  5.2 6  6.0  72    0   13 312 -358  0
3885500 2480500 12  8 10  11.8  983 157  4.6 5  5.9  67    7   56 303 -358  0
3885500 2480500 12  8 11  12.4  982 177  2.2 6  6.1  67   17   94 302 -360  0
3885500 2480500 12  8 12  11.7  982 192  4.4 7  6.7  74   21  117 317 -363  0
3885500 2480500 12  8 13  11.1  981 257  3.3 7  7.0  81    0   70 324 -365  0
3885500 2480500 12  8 14  11.7  982 250  3.3 8  7.2  83    0   53 335 -367  0
3885500 2480500 12  8 15  12.8  981 238  8.2 8  7.0  76    0   57 346 -367  0
3885500 2480500 12  8 16  13.2  982 260  9.8 7  6.9  72    0   25 341 -366  0
3885500 2480500 12  8 17  12.5  982 255  9.0 8  6.5  68    0    0 341 -365  0
3885500 2480500 12  8 18  10.8  984 259  7.5 8  5.9  67    0    0 343 -364  0
3885500 2480500 12  8 19  10.4  985 232  6.6 7  5.8  71    0    0 331 -363  0
3885500 2480500 12  8 20   9.9  986 238  6.3 7  5.8  73    0    0 322 -363  0
3885500 2480500 12  8 21   9.3  987 229  7.3 8  5.9  77    0    0 329 -363  0
3885500 2480500 12  8 22   9.0  988 239  8.2 8  6.0  80    0    0 335 -362  0
3885500 2480500 12  8 23   8.8  988 226  6.9 7  5.8  80    0    0 323 -359  0
3885500 2480500 12  8 24   8.8  989 217  6.1 7  5.7  79    0    0 312 -352  0
3885500 2480500 12  9  1   8.5  989 207  6.4 7  5.6  78    0    0 311 -348  0
3885500 2480500 12  9  2   8.2  989 222  6.9 7  5.5  79    0    0 309 -347  0
3885500 2480500 12  9  3   7.6  990 225  6.2 8  5.6  82    0    0 317 -346  0
3885500 2480500 12  9  4   7.1  990 228  5.2 7  5.6  86    0    0 316 -345  0
3885500 2480500 12  9  5   7.2  990 224  5.5 7  5.6  87    0    0 307 -344  0
3885500 2480500 12  9  6   7.3  990 221  4.2 8  5.6  86    0    0 316 -344  0
3885500 2480500 12  9  7   7.2  991 208  3.9 8  5.6  86    0    0 325 -343  0
3885500 2480500 12  9  8   6.9  992 209  4.1 8  5.6  87    0    0 326 -343  0
3885500 2480500 12  9  9   6.7  992 223  3.9 8  5.6  89    0   14 325 -341  0
3885500 2480500 12  9 10   7.1  993 216  3.9 6  5.7  90    4   59 310 -341  0
3885500 2480500 12  9 11   7.4  994 217  3.4 6  5.7  89    4   88 295 -342  0
3885500 2480500 12  9 12   7.9  995 213  4.4 8  5.7  85    0   53 308 -344  0
3885500 2480500 12  9 13   7.8  995 248  4.8 7  5.6  83    0   45 313 -346  0
3885500 2480500 12  9 14   7.2  996 261  4.9 7  5.5  84    0   49 305 -347  0
3885500 2480500 12  9 15   6.9  997 252  4.4 7  5.6  88    0   52 304 -347  0
3885500 2480500 12  9 16   6.5  997 218  4.0 8  5.7  91    0   30 307 -345  0
3885500 2480500 12  9 17   6.5  998 200  3.5 8  5.6  91    0    0 310 -340  0
3885500 2480500 12  9 18   6.6  999 225  3.9 8  5.5  89    0    0 307 -337  0
3885500 2480500 12  9 19   6.0 1000 240  4.2 7  5.4  90    0    0 303 -336  0
3885500 2480500 12  9 20   5.7 1001 265  3.6 6  5.4  93    0    0 294 -335  0
3885500 2480500 12  9 21   5.8 1002 240  3.3 6  5.3  92    0    0 291 -334  0
3885500 2480500 12  9 22   5.8 1003 256  3.3 7  5.2  89    0    0 297 -335  0
3885500 2480500 12  9 23   6.0 1004 230  3.3 7  5.2  90    0    0 303 -335  0
3885500 2480500 12  9 24   5.9 1005 228  3.5 8  5.3  91    0    0 309 -335  0
3885500 2480500 12 10  1   5.6 1006 243  2.9 6  5.2  91    0    0 306 -336  0
3885500 2480500 12 10  2   5.6 1007 266  3.6 7  5.2  91    0    0 301 -337  0
3885500 2480500 12 10  3   5.3 1008 264  3.4 7  5.2  92    0    0 307 -338  0
3885500 2480500 12 10  4   5.0 1009 250  2.6 7  5.1  92    0    0 307 -338  0
3885500 2480500 12 10  5   4.9 1009 282  3.2 7  5.0  93    0    0 307 -337  0
3885500 2480500 12 10  6   4.2 1010 303  2.9 3  4.9  93    0    0 284 -337  0
3885500 2480500 12 10  7   3.7 1011 254  2.8 6  4.8  96    0    0 275 -337  0
3885500 2480500 12 10  8   4.3 1012 248  3.0 7  4.9  97    0    0 297 -335  0
3885500 2480500 12 10  9   4.9 1013 210  3.1 7  5.1  97    0   10 304 -334  0
3885500 2480500 12 10 10   5.3 1014 205  2.9 7  5.3  97    5   56 304 -334  0
3885500 2480500 12 10 11   6.3 1015 210  2.5 5  5.3  93   47  114 294 -336  0
3885500 2480500 12 10 12   6.6 1015 225  3.8 5  5.3  88   34  134 284 -339  0
3885500 2480500 12 10 13   6.8 1016 242  3.8 5  5.1  84   27  136 284 -342  0
3885500 2480500 12 10 14   7.0 1016 227  2.9 5  5.0  81   18  116 284 -342  0
3885500 2480500 12 10 15   7.0 1016 247  2.4 7  4.9  78    8   78 293 -341  0
3885500 2480500 12 10 16   5.7 1017 240  2.2 5  4.7  79    0   29 289 -340  0
3885500 2480500 12 10 17   4.3 1017 215  2.3 5  4.5  83    0    0 274 -338  0
3885500 2480500 12 10 18   2.9 1018 168  1.4 4  4.3  87    0    0 264 -335  0
3885500 2480500 12 10 19   1.5 1018 199  1.8 3  4.0  90    0    0 249 -334  0
3885500 2480500 12 10 20   0.7 1018 199  1.7 2  3.8  92    0    0 238 -333  0
3885500 2480500 12 10 21   0.1 1018 211  1.1 2  3.6  93    0    0 231 -330  0
3885500 2480500 12 10 22   0.2 1019 237  2.1 3  3.6  95    0    0 235 -326  0
3885500 2480500 12 10 23  -0.7 1019 229  1.4 2  3.6  96    0    0 235 -323  0
3885500 2480500 12 10 24  -0.4 1019 194  1.8 0  3.5  96    0    0 221 -320  0
3885500 2480500 12 11  1   1.2 1018 224  2.5 0  3.7  96    0    0 214 -319  0
3885500 2480500 12 11  2   1.6 1018 231  2.9 0  4.0  95    0    0 216 -318  0
3885500 2480500 12 11  3   1.1 1018 233  3.6 0  4.0  95    0    0 215 -316  0
3885500 2480500 12 11  4   1.0 1018 227  3.2 1  3.9  96    0    0 218 -315  0
3885500 2480500 12 11  5   0.2 1017 214  2.0 4  3.8  96    0    0 238 -315  0
3885500 2480500 12 11  6  -0.1 1016 272  2.6 6  3.6  96    0    0 263 -316  0
3885500 2480500 12 11  7   0.7 1016 247  3.3 6  3.7  96    0    0 274 -318  0
3885500 2480500 12 11  8   1.1 1016 223  2.8 6  3.9  96    0    0 277 -320  0
3885500 2480500 12 11  9   1.6 1015 207  3.3 7  4.0  96    0   12 285 -321  0
3885500 2480500 12 11 10   2.3 1015 203  3.6 7  4.1  95   20   34 291 -323  0
3885500 2480500 12 11 11   3.3 1015 195  3.4 7  4.2  91    0   43 293 -326  0
3885500 2480500 12 11 12   4.2 1014 219  4.5 7  4.3  86    0   72 296 -329  0
3885500 2480500 12 11 13   5.1 1014 221  5.7 7  4.2  80    0   77 298 -333  0
3885500 2480500 12 11 14   5.7 1013 223  5.6 7  4.1  74    0   57 300 -335  0
3885500 2480500 12 11 15   6.0 1012 214  5.6 7  4.1  71    0   52 301 -336  0
3885500 2480500 12 11 16   6.1 1011 218  5.7 8  4.0  69    0   16 305 -336  0
3885500 2480500 12 11 17   6.1 1011 226  5.1 8  4.0  68    0    0 308 -334  0
3885500 2480500 12 11 18   6.2 1011 191  5.5 8  4.0  68    0    0 310 -333  0
3885500 2480500 12 11 19   6.6 1010 203  6.1 7  3.9  65    0    0 308 -331  0
3885500 2480500 12 11 20   6.6 1010 190  5.7 7  3.7  61    0    0 306 -330  0
3885500 2480500 12 11 21   6.8 1010 226  6.3 7  3.6  59    0    0 305 -330  0
3885500 2480500 12 11 22   6.9 1009 229  6.5 7  3.6  58    0    0 306 -329  0
3885500 2480500 12 11 23   6.6 1009 225  4.3 7  3.6  59    0    0 306 -328  0
3885500 2480500 12 11 24   6.9 1009 221  5.5 8  3.7  61    0    0 312 -328  0
3885500 2480500 12 12  1   7.3 1008 221  5.7 8  4.0  63    0    0 320 -328  0
3885500 2480500 12 12  2   7.3 1008 265  5.1 8  4.1  64    0    0 323 -328  0
3885500 2480500 12 12  3   7.1 1008 230  5.9 8  4.2  66    0    0 325 -329  0
3885500 2480500 12 12  4   6.9 1008 227  5.8 8  4.2  68    0    0 326 -329  0
3885500 2480500 12 12  5   6.3 1008 259  6.1 8  4.4  73    0    0 327 -329  0
3885500 2480500 12 12  6   5.3 1008 235  5.3 8  4.8  83    0    0 326 -329  0
3885500 2480500 12 12  7   5.4 1008 253  5.6 8  5.0  89    0    0 325 -329  0
3885500 2480500 12 12  8   5.2 1009 244  5.9 8  5.1  91    0    0 325 -330  0
3885500 2480500 12 12  9   5.2 1010 251  6.2 8  5.2  94    0    8 326 -330  0
3885500 2480500 12 12 10   5.7 1011 251  6.1 8  5.3  94    0   31 328 -330  0
3885500 2480500 12 12 11   6.0 1011 252  6.1 8  5.3  92    0   43 330 -331  0
3885500 2480500 12 12 12   6.4 1012 243  5.4 6  5.4  91    3  103 318 -332  0
3885500 2480500 12 12 13   6.6 1012 259  5.1 7  5.3  88    2  102 312 -334  0
3885500 2480500 12 12 14   6.7 1012 240  4.3 8  5.2  86    0   52 323 -335  0
3885500 2480500 12 12 15   6.6 1012 238  4.3 6  5.2  86    0   46 317 -335  0
3885500 2480500 12 12 16   6.5 1011 231  3.4 8  5.3  87    0   18 316 -335  0
3885500 2480500 12 12 17   6.4 1012 246  2.6 8  5.3  88    0    0 327 -335  0
3885500 2480500 12 12 18   6.3 1012 252  2.5 8  5.3  88    0    0 327 -334  0
3885500 2480500 12 12 19   6.2 1012 246  3.1 6  5.3  89    0    0 315 -334  0
3885500 2480500 12 12 20   5.9 1013 238  3.4 6  5.2  90    0    0 302 -332  0
3885500 2480500 12 12 21   6.1 1013 217  3.7 7  5.2  90    0    0 306 -330  0
3885500 2480500 12 12 22   5.6 1013 235  3.8 6  5.0  87    0    0 303 -328  0
3885500 2480500 12 12 23   6.0 1013 225  2.4 5  4.9  85    0    0 292 -326  0
3885500 2480500 12 12 24   5.0 1013 248  3.3 7  4.7  84    0    0 296 -325  0
3885500 2480500 12 13  1   4.8 1014 246  2.8 8  4.5  84    0    0 311 -324  0
3885500 2480500 12 13  2   4.2 1014 225  3.4 8  4.5  86    0    0 316 -323  0
3885500 2480500 12 13  3   3.6 1014 215  4.3 7  4.5  89    0    0 309 -321  0
